mz,int,formula
590.198533,6699440,C28H34O13 13C1
590.234431,6420915,C29H38O12 13C1
591.0651,13629930,C25H20O17
591.101528,19020268,C26H24O16
591.137865,16890350,C27H28O15
591.174288,21936626,C28H32O14
591.21065,19413492,C29H36O13
591.247049,9714166,C30H40O12
592.068825,3594795,C24H20O17 13C1
592.104761,6371886,C25H24O16 13C1
592.141133,5528112,C26H28O15 13C1
592.177452,6470194,C27H32O14 13C1
592.213842,5642804,C28H36O13 13C1
592.250538,3144247,C29H40O12 13C1
593.080793,16300651,C25H22O17
593.095763,8469100,C29H22O14
593.117233,15661677,C26H26O16
593.13242,6986350,C30H26O13
593.153553,16054895,C27H30O15
593.168854,5831280,C31H30O12
593.189879,20494962,C28H34O14
593.226368,14285428,C29H38O13
594.084285,5282472,C24H22O17 13C1
594.120629,5266090,C25H26O16 13C1
594.156987,3865260,C26H30O15 13C1
594.19333,6249134,C27H34O14 13C1
594.229609,5495472,C28H38O13 13C1
595.060081,7576289,C24H20O18
595.07509,9591522,C28H20O15
595.096401,16480995,C25H24O17
595.111667,11303652,C29H24O14
595.132789,13368037,C26H28O16
595.148035,8313574,C30H28O13
595.169163,15514343,C27H32O15
595.184457,6871784,C31H32O12
595.205574,15678185,C28H36O14
595.242027,8469227,C29H40O13
596.078205,3588891,C27H20O15 13C1
596.102003,2951964,C25H23O17 2H1
596.136367,4586270,C25H28O16 13C1
596.172757,4696864,C26H32O15 13C1
596.208676,5393186,C27H36O14 13C1
597.054628,6568784,C27H18O16
597.075717,9427793,C24H22O18
597.090974,12991313,C28H22O15
597.112164,11402067,C25H26O17
597.127278,11074387,C29H26O14
597.148562,13826901,C26H30O16
597.163705,9984853,C30H30O13
597.184925,10681174,C27H34O15
597.20018,7584600,C31H34O12
598.094357,4299654,C27H22O15 13C1
598.115602,2902919,C24H26O17 13C1
598.130581,4053896,C28H26O14 13C1
598.151777,3292041,C25H30O16 13C1
598.167187,4283274,C29H30O13 13C1
599.070263,10304439,C27H20O16
599.106659,15055801,C28H24O15
599.127651,8199098,C25H28O17
599.143019,11598778,C29H28O14
599.164193,7019452,C26H32O16
599.179343,11647932,C30H32O13
599.2157,7207870,C31H36O12
600.109958,4496361,C27H24O15 13C1
600.146303,4357098,C28H28O14 13C1
600.182322,2939884,C29H32O13 13C1
601.049608,5913620,C26H18O17
601.08587,14908437,C27H22O16
601.122288,13925399,C28H26O15
601.158643,13417496,C29H30O14
601.195053,12778522,C30H34O13
601.231476,8764443,C31H38O12
602.089455,3058753,C26H22O16 13C1
602.125796,3521602,C27H26O15 13C1
602.162302,3128388,C28H30O14 13C1
602.198765,4459589,C29H34O13 13C1
602.235016,3279943,C30H38O12 13C1
603.06512,11549801,C26H20O17
603.101479,16071786,C27H24O16
603.13788,15187052,C28H28O15
603.174305,17824876,C29H32O14
603.210742,15596654,C30H36O13
603.24703,8445040,C31H40O12
604.068489,3234960,C25H20O17 13C1
604.105032,3533969,C26H24O16 13C1
604.14113,3198098,C27H28O15 13C1
604.177591,5332116,C28H32O14 13C1
604.213776,4226197,C29H36O13 13C1
605.080776,10353845,C26H22O17
605.117238,16809142,C27H26O16
605.153634,14761143,C28H30O15
605.19003,15219896,C29H34O14
605.226379,12844218,C30H38O13
606.083915,3517655,C25H22O17 13C1
606.120874,4328664,C26H26O16 13C1
606.156801,4877530,C27H30O15 13C1
606.193304,4766939,C28H34O14 13C1
606.22969,4046044,C29H38O13 13C1
607.059945,7126262,C25H20O18
607.096511,11648247,C26H24O17
607.111749,7199992,C30H24O14
607.132809,11582712,C27H28O16
607.16924,15383801,C28H32O15
607.205568,14580986,C29H36O14
607.242116,7576828,C30H40O13
608.099979,4906261,C25H24O17 13C1
608.17261,4594967,C27H32O15 13C1
608.209046,3394840,C28H36O14 13C1
609.07573,8232240,C25H22O18
609.091067,8846640,C29H22O15
609.112028,9878832,C26H26O17
609.127549,7363889,C30H26O14
609.148534,10550577,C27H30O16
609.184796,11550002,C28H34O15
609.221358,7896372,C29H38O14
610.188189,3583308,C27H34O15 13C1
611.070285,8461664,C28H20O16
611.091484,8117601,C25H24O18
611.106617,11353441,C29H24O15
611.127659,9149793,C26H28O17
611.142965,9723234,C30H28O14
611.164063,9026914,C27H32O16
611.179458,6864227,C31H32O13
611.200712,7929187,C28H36O15
611.236842,6348132,C29H40O14
612.109799,3939703,C28H24O15 13C1
612.146569,3114360,C29H28O14 13C1
613.085912,10386826,C28H22O16
613.122295,9797003,C29H26O15
613.158749,10943884,C30H30O14
613.195174,9035148,C31H34O13
614.089068,4947357,C27H22O16 13C1
614.125683,4832669,C28H26O15 13C1
614.1988,3022239,C30H34O13 13C1
615.065119,8314285,C27H20O17
615.101605,13614510,C28H24O16
615.137872,10354094,C29H28O15
615.174379,10993071,C30H32O14
615.210727,9338288,C31H36O13
616.105089,3538366,C27H24O16 13C1
616.141299,4480446,C28H28O15 13C1
616.177767,3423679,C29H32O14 13C1
617.080988,11206092,C27H22O17
617.117281,13778380,C28H26O16
617.153713,11386317,C29H30O15
617.190088,13155789,C30H34O14
617.22644,8453582,C31H38O13
618.08439,2891226,C26H22O17 13C1
618.120592,3329498,C27H26O16 13C1
618.157226,2829786,C28H30O15 13C1
618.193396,4550107,C29H34O14 13C1
619.096491,11927014,C27H24O17
619.13289,13270503,C28H28O16
619.169329,11156967,C29H32O15
619.205701,13352423,C30H36O14
619.242076,6307304,C31H40O13
620.099818,4296178,C26H24O17 13C1
620.136135,3229171,C27H28O16 13C1
620.172886,4406771,C28H32O15 13C1
620.209286,4283892,C29H36O14 13C1
621.075795,8257021,C26H22O18
621.112091,12664317,C27H26O17
621.127472,7659006,C31H26O14
621.148543,11664894,C28H30O16
621.184961,12516862,C29H34O15
621.221309,10239487,C30H38O14
621.257897,6102527,C31H42O13
622.115417,3796488,C26H26O17 13C1
622.152012,2928137,C27H30O16 13C1
622.188438,3857929,C28H34O15 13C1
622.224359,4115977,C29H38O14 13C1
623.091477,9190930,C26H24O18
623.106632,7372307,C30H24O15
623.12779,9420306,C27H28O17
623.142919,7831059,C31H28O14
623.164086,9928211,C28H32O16
623.200571,9952787,C29H36O15
623.237162,8003092,C30H40O14
624.167561,4025885,C27H32O16 13C1
624.204165,3870237,C28H36O15 13C1
625.085895,7814694,C29H22O16
625.107128,7659046,C26H26O18
625.122192,8814118,C30H26O15
625.143744,6315559,C27H30O17
625.158631,8429095,C31H30O14
625.179858,7822887,C28H34O16
625.195108,6921767,C32H34O13
625.216269,6667815,C29H38O15
627.065273,6487610,C28H20O17
627.101652,10763834,C29H24O16
627.138182,9485882,C30H28O15
627.174362,8543803,C31H32O14
627.210934,7241275,C32H36O13
628.10504,3681860,C28H24O16 13C1
628.178021,2965061,C30H32O14 13C1
629.080998,10378830,C28H22O17
629.117335,10387023,C29H26O16
629.153869,12451407,C30H30O15
629.190044,10673744,C31H34O14
629.226604,7134800,C32H38O13
630.120674,2944602,C28H26O16 13C1
630.19049,2831963,C31H34O14 33S1
631.096581,13041253,C28H24O17
631.132918,11206246,C29H28O16
631.169291,9731686,C30H32O15
631.205703,11386471,C31H36O14
631.24208,7118439,C32H40O13
632.099964,4677234,C27H24O17 13C1
632.136291,4210290,C28H28O16 13C1
632.172648,4398707,C29H32O15 13C1
632.209106,4030067,C30H36O14 13C1
633.075865,8953471,C27H22O18
633.112057,11157119,C28H26O17
633.14871,10927744,C29H30O16
633.184945,10698368,C30H34O15
633.221273,9911937,C31H38O14
633.257757,6151809,C32H42O13
634.115282,3141262,C27H26O17 13C1
634.188566,4898447,C29H34O15 13C1
634.2243,3686031,C30H38O14 13C1
635.091598,9240221,C27H24O18
635.127894,10960541,C28H28O17
635.164354,11173534,C29H32O16
635.200688,10911390,C30H36O15
635.237214,6119071,C31H40O14
636.13316,2809518,C28H27O17 2H1
636.167778,3475119,C28H32O16 13C1
636.204151,4734639,C29H36O15 13C1
637.107155,8339136,C27H26O18
637.122638,7306944,C31H26O15
637.143391,8601280,C28H30O17
637.179948,8199873,C29H34O16
637.216398,7741122,C30H38O15
639.101646,8543976,C30H24O16
639.122895,10002153,C27H28O18
639.13792,5889769,C31H28O15
639.15904,6741738,C28H32O17
639.174465,6299370,C32H32O14
639.195533,7945962,C29H36O16
641.080868,9576215,C29H22O17
641.117298,8666904,C30H26O16
641.153577,7839513,C31H30O15
641.190071,7724826,C32H34O14
642.08384,3045170,C28H22O17 13C1
643.096602,12369743,C29H24O17
643.132908,10026832,C30H28O16
643.169412,9895761,C31H32O15
643.205756,9314131,C32H36O14
643.242195,6930260,C33H40O13
644.100264,3034991,C28H24O17 13C1
644.136295,3329904,C29H28O16 13C1
644.208421,2781042,C31H36O14 13C1
645.075951,6913936,C28H22O18
645.11239,12386193,C29H26O17
645.148677,10395538,C30H30O16
645.184955,9977747,C31H34O15
645.221626,8642452,C32H38O14
646.152225,3702710,C29H30O16 13C1
646.18863,3403704,C30H34O15 13C1
646.224739,2858937,C31H38O14 13C1
647.09163,10403803,C28H24O18
647.127939,11485148,C29H28O17
647.164452,9191390,C30H32O16
647.200793,11812831,C31H36O15
647.236892,9068512,C32H40O14
648.094855,3305476,C27H24O18 13C1
648.131347,3895302,C28H28O17 13C1
648.167759,2985991,C29H32O16 13C1
648.204041,3088393,C30H36O15 13C1
649.10714,8962097,C28H26O18
649.143492,9502771,C29H30O17
649.179879,9044020,C30H34O16
649.216186,8405046,C31H38O15
649.252891,6185016,C32H42O14
650.183321,4567141,C29H34O16 13C1
651.122878,7061652,C28H28O18
651.138272,7069845,C32H28O15
651.159337,7602326,C29H32O17
651.195627,8437912,C30H36O16
653.11743,7209219,C31H26O16
653.154139,6193413,C32H30O15
653.190304,6594823,C33H34O14
655.096856,9314687,C30H24O17
655.132833,6644097,C31H28O16
655.169552,6037892,C32H32O15
655.20596,7790982,C33H36O14
656.102136,2953667,C30H23O17 2H1
657.112281,9552396,C30H26O17
657.148677,5890575,C31H30O16
657.18526,8331794,C32H34O15
657.221534,7807509,C33H38O14
658.18882,3387998,C31H34O15 13C1
659.091576,7692967,C29H24O18
659.127896,6382250,C30H28O17
659.164556,8012461,C31H32O16
659.200587,7971504,C32H36O15
661.107245,7971670,C29H26O18
661.143719,7299929,C30H30O17
661.180151,7897949,C31H34O16
661.216255,9872224,C32H38O15
663.123137,6931479,C29H28O18
663.159408,7390235,C30H32O17
663.195631,8422431,C31H36O16
663.232143,8684578,C32H40O15
664.235563,3458186,C31H40O15 13C1
665.211334,6218996,C31H38O16
665.247313,5780728,C32H42O15
667.19076,6661594,C30H36O17
669.112565,6858445,C31H26O17
669.148996,6194897,C32H30O16
671.164478,6907875,C32H32O16
673.107237,8562939,C30H26O18
673.143705,7375104,C31H30O17
673.179954,8702213,C32H34O16
673.216668,6695179,C33H38O15
675.123124,7359021,C30H28O18
675.159168,6023730,C31H32O17
675.195834,6933048,C32H36O16
675.232099,7031358,C33H40O15
677.138638,7498604,C30H30O18
677.211389,7646071,C32H38O16
677.247845,6572925,C33H42O15
683.164321,6025055,C33H32O16
685.143798,6230200,C32H30O17
685.180214,6910142,C33H34O16
685.216547,6156485,C34H38O15
687.122995,5878291,C31H28O18
687.159429,7320090,C32H32O17
687.19606,6484512,C33H36O16
687.232333,6623783,C34H40O15
689.174986,6361980,C32H34O17
689.211253,7230339,C33H38O16
691.154304,6575319,C31H32O18
691.263557,6878443,C34H44O15
693.170088,6207030,C31H34O18
695.164442,6211467,C34H32O16
697.143674,6543574,C33H30O17
697.180148,6117596,C34H34O16
699.159495,6232606,C33H32O17
699.195517,6388259,C34H36O16
701.138691,6159188,C32H30O18
701.175183,5995354,C33H34O17
701.211378,7117663,C34H38O16
703.15427,6675587,C32H32O18
703.190499,6421640,C33H36O17
715.227188,6267398,C35H40O16
